Date,JPM_Close,VIX_Decimal,Risk_Free_Rate,Daily_Return,Rolling_Vol_20d,Dividend_Growth_Proxy,VIX_JPM_Corr_20d,IR_Momentum_10d,JPM_SMA20_Disparity,IV_RV_Spread,Rate_Delta
2024-04-19,178.1244,0.1871,0.0525,0.0248,0.2835,0.4163,-0.488,0.0525,-0.0341,-0.0964,0.0
2024-04-22,181.5853,0.1694,0.0522,0.0192,0.292,0.4091,-0.5468,0.0524,-0.0138,-0.1226,-0.0003
2024-04-23,184.2025,0.1569,0.0525,0.0143,0.2957,0.4024,-0.572,0.0525,0.0009,-0.1388,0.0003
2024-04-24,185.1037,0.1597,0.0526,0.0049,0.2958,0.3971,-0.5687,0.0525,0.0061,-0.1361,0.0001
2024-04-25,185.3817,0.1537,0.0526,0.0015,0.2868,0.3921,-0.5575,0.0525,0.009,-0.1331,0.0
2024-04-26,185.4968,0.1503,0.0525,0.0006,0.2863,0.388,-0.5602,0.0525,0.0111,-0.136,-0.0001
2024-04-29,185.2954,0.1467,0.0525,-0.0011,0.2856,0.3833,-0.5552,0.0525,0.0112,-0.1389,0.0
2024-04-30,183.819,0.1565,0.0525,-0.008,0.2866,0.3784,-0.5712,0.0525,0.0047,-0.1301,0.0
2024-05-01,183.9341,0.1539,0.0526,0.0006,0.2866,0.3726,-0.5742,0.0525,0.0067,-0.1327,0.0001
2024-05-02,183.7424,0.1468,0.0525,-0.001,0.2857,0.3673,-0.5898,0.0525,0.0067,-0.1389,-0.0001
2024-05-03,182.6398,0.1349,0.0525,-0.006,0.2835,0.3623,-0.5575,0.0525,0.0025,-0.1486,0.0
2024-05-06,184.0683,0.1349,0.0525,0.0078,0.2845,0.3581,-0.5454,0.0525,0.0121,-0.1496,0.0
2024-05-07,183.8286,0.1323,0.0525,-0.0013,0.2839,0.3533,-0.5484,0.0525,0.0122,-0.1516,0.0
2024-05-08,187.5675,0.13,0.0525,0.0201,0.2924,0.3499,-0.53,0.0525,0.0327,-0.1624,0.0
2024-05-09,189.3411,0.1269,0.0525,0.0094,0.2943,0.3474,-0.5401,0.0525,0.0419,-0.1674,0.0
2024-05-10,190.5586,0.1255,0.0526,0.0064,0.1526,0.3486,-0.0812,0.0525,0.0442,-0.0271,0.0001
2024-05-13,190.5203,0.136,0.0525,-0.0002,0.1529,0.3501,-0.0763,0.0525,0.0397,-0.0169,-0.0001
2024-05-14,193.1854,0.1342,0.0524,0.0139,0.1447,0.3572,-0.1524,0.0525,0.0486,-0.0105,-0.0001
2024-05-15,193.7607,0.1245,0.0525,0.003,0.1408,0.3646,-0.1309,0.0525,0.0457,-0.0163,0.0001
2024-05-16,194.1058,0.1242,0.0525,0.0018,0.1415,0.3727,-0.1386,0.0525,0.0418,-0.0173,0.0
2024-05-17,196.3299,0.1199,0.0525,0.0114,0.1242,0.3786,-0.3743,0.0525,0.0486,-0.0043,0.0
2024-05-20,187.5004,0.1215,0.0525,-0.046,0.2102,0.3807,-0.2411,0.0525,-0.0001,-0.0887,0.0
2024-05-21,191.2776,0.1186,0.0525,0.0199,0.2156,0.383,-0.173,0.0525,0.0181,-0.097,0.0
2024-05-22,190.1176,0.1229,0.0525,-0.0061,0.2171,0.3853,-0.2136,0.0525,0.0106,-0.0942,0.0
2024-05-23,188.7851,0.1277,0.0526,-0.007,0.2191,0.3866,-0.2423,0.0525,0.0026,-0.0914,0.0001
2024-05-24,192.4185,0.1193,0.0526,0.0191,0.2284,0.3884,-0.3033,0.0525,0.02,-0.1091,0.0
2024-05-28,191.2585,0.1292,0.0526,-0.006,0.2299,0.3905,-0.3303,0.0525,0.0123,-0.1007,0.0
2024-05-29,189.9259,0.1428,0.0526,-0.007,0.2294,0.3926,-0.324,0.0525,0.0036,-0.0866,0.0
2024-05-30,191.0955,0.1447,0.0526,0.0061,0.2299,0.3959,-0.3183,0.0526,0.0079,-0.0852,0.0
2024-05-31,194.2592,0.1292,0.0525,0.0164,0.2352,0.3998,-0.3941,0.0526,0.0217,-0.106,-0.0001
2024-06-03,193.4827,0.1311,0.0526,-0.004,0.2343,0.4021,-0.4824,0.0526,0.0148,-0.1032,0.0001
2024-06-04,190.9325,0.1316,0.0525,-0.0133,0.2403,0.4016,-0.4761,0.0526,-0.0004,-0.1087,-0.0001
2024-06-05,189.111,0.1263,0.0525,-0.0096,0.2435,0.4022,-0.4401,0.0526,-0.0113,-0.1172,0.0
2024-06-06,188.7755,0.1258,0.0525,-0.0018,0.2334,0.4017,-0.4396,0.0526,-0.0134,-0.1076,0.0
2024-06-07,191.6899,0.1222,0.0526,0.0153,0.2374,0.4008,-0.4439,0.0526,0.0012,-0.1152,0.0001
2024-06-10,191.3639,0.1274,0.0525,-0.0017,0.2365,0.3995,-0.441,0.0526,-0.0007,-0.1091,-0.0001
2024-06-11,186.3308,0.1285,0.0525,-0.0267,0.255,0.3966,-0.4528,0.0525,-0.0259,-0.1265,0.0
2024-06-12,183.6177,0.1204,0.0525,-0.0147,0.2529,0.3915,-0.3857,0.0525,-0.0377,-0.1325,0.0
2024-06-13,185.6597,0.1194,0.0525,0.0111,0.2568,0.3869,-0.3783,0.0525,-0.0249,-0.1374,0.0
2024-06-14,185.7748,0.1266,0.0525,0.0006,0.2566,0.3821,-0.3566,0.0525,-0.0222,-0.13,0.0
2024-06-17,186.9252,0.1275,0.0525,0.0062,0.2536,0.378,-0.3315,0.0525,-0.0137,-0.1261,0.0
2024-06-18,188.8618,0.123,0.0524,0.0103,0.198,0.3771,-0.4144,0.0525,-0.0038,-0.075,-0.0001
2024-06-20,190.4628,0.1328,0.0524,0.0084,0.1868,0.3757,-0.3289,0.0525,0.0049,-0.054,0.0
2024-06-21,188.1907,0.132,0.0523,-0.012,0.1904,0.3736,-0.3013,0.0525,-0.0066,-0.0584,-0.0001
2024-06-24,190.6641,0.1333,0.0524,0.0131,0.1946,0.373,-0.2709,0.0524,0.0059,-0.0613,0.0001
2024-06-25,189.8876,0.1284,0.0523,-0.0041,0.1822,0.3711,-0.1685,0.0524,0.0025,-0.0538,-0.0001
2024-06-26,189.274,0.1255,0.0524,-0.0032,0.1814,0.3693,-0.1342,0.0524,-0.0002,-0.0559,0.0001
2024-06-27,190.9421,0.1224,0.0523,0.0088,0.1826,0.3687,-0.0917,0.0524,0.0083,-0.0602,-0.0001
2024-06-28,193.9044,0.1244,0.0522,0.0154,0.1893,0.3691,-0.0656,0.0524,0.0232,-0.0649,-0.0001
2024-07-01,196.9627,0.1222,0.0524,0.0156,0.1885,0.367,0.1306,0.0524,0.0386,-0.0663,0.0002
2024-07-02,200.2031,0.1203,0.0524,0.0163,0.1955,0.3659,0.1169,0.0523,0.0538,-0.0752,0.0
2024-07-03,200.0688,0.1209,0.0524,-0.0007,0.1876,0.3661,0.1349,0.0523,0.0506,-0.0667,0.0
2024-07-05,197.4178,0.1248,0.0523,-0.0133,0.1912,0.366,0.0067,0.0523,0.0344,-0.0664,-0.0001
2024-07-08,197.7841,0.1237,0.0523,0.0019,0.1907,0.3666,0.0054,0.0523,0.0339,-0.067,0.0
2024-07-09,200.1556,0.1251,0.0523,0.0119,0.188,0.3671,0.0695,0.0523,0.044,-0.0629,0.0
2024-07-10,200.3195,0.1285,0.0523,0.0008,0.1875,0.3675,0.0879,0.0523,0.0424,-0.059,0.0
2024-07-11,199.9821,0.1292,0.0521,-0.0017,0.1544,0.3685,0.1438,0.0523,0.037,-0.0252,-0.0002
2024-07-12,197.5624,0.1246,0.0521,-0.0122,0.1507,0.3693,0.0491,0.0523,0.0207,-0.0261,0.0
2024-07-15,202.4885,0.1312,0.052,0.0246,0.1664,0.371,0.2119,0.0523,0.0417,-0.0352,-0.0001
2024-07-16,205.93,0.1319,0.052,0.0169,0.1715,0.3729,0.2629,0.0522,0.0539,-0.0396,0.0
2024-07-17,209.0629,0.1448,0.052,0.0151,0.1751,0.3747,0.3271,0.0522,0.0639,-0.0303,0.0
2024-07-18,202.421,0.1593,0.0521,-0.0323,0.2195,0.3743,-0.0899,0.0522,0.0266,-0.0602,0.0001
2024-07-19,202.2282,0.1652,0.052,-0.001,0.2193,0.373,-0.1379,0.0521,0.0225,-0.0541,-0.0001
2024-07-22,202.7102,0.1491,0.0519,0.0024,0.212,0.3718,-0.1221,0.0521,0.0212,-0.0629,-0.0001
2024-07-23,202.7584,0.1472,0.0518,0.0002,0.2094,0.3693,-0.1211,0.052,0.0184,-0.0622,-0.0001
2024-07-24,201.081,0.1804,0.0518,-0.0083,0.2118,0.3653,-0.2456,0.052,0.0071,-0.0314,0.0
2024-07-25,201.1582,0.1846,0.0517,0.0004,0.2109,0.3621,-0.265,0.0519,0.0045,-0.0263,-0.0001
2024-07-26,204.5996,0.1639,0.0516,0.017,0.2158,0.3589,-0.3302,0.0519,0.0182,-0.0519,-0.0001
2024-07-29,203.2597,0.166,0.0515,-0.0066,0.2137,0.355,-0.3331,0.0518,0.0092,-0.0477,-0.0001
2024-07-30,207.4434,0.1769,0.0514,0.0204,0.2182,0.3528,-0.2485,0.0518,0.0273,-0.0413,-0.0001
2024-07-31,205.1395,0.1636,0.0515,-0.0112,0.2171,0.3495,-0.1485,0.0517,0.0146,-0.0535,0.0001
2024-08-01,200.4737,0.1859,0.0512,-0.023,0.2335,0.3458,-0.2637,0.0516,-0.0085,-0.0476,-0.0003
2024-08-02,191.9712,0.2339,0.0505,-0.0433,0.2767,0.3408,-0.5277,0.0515,-0.0493,-0.0428,-0.0007
2024-08-05,187.8838,0.3857,0.0509,-0.0215,0.2854,0.3339,-0.4458,0.0514,-0.0673,0.1003,0.0004
2024-08-06,193.128,0.2771,0.0509,0.0275,0.3008,0.3282,-0.547,0.0513,-0.0395,-0.0237,0.0
2024-08-07,193.1859,0.2785,0.0509,0.0003,0.3008,0.3225,-0.5471,0.0512,-0.0376,-0.0223,0.0
2024-08-08,196.7141,0.2379,0.0509,0.0181,0.309,0.3189,-0.5714,0.0511,-0.0192,-0.0711,0.0
2024-08-09,198.3915,0.2037,0.0509,0.0085,0.3076,0.3173,-0.5902,0.0511,-0.011,-0.1039,0.0
2024-08-12,198.7675,0.2071,0.0507,0.0019,0.294,0.3148,-0.6218,0.051,-0.0082,-0.0869,-0.0002
2024-08-13,200.4544,0.1812,0.0506,0.0085,0.2887,0.3119,-0.6412,0.0509,0.0016,-0.1075,-0.0001
2024-08-14,202.6716,0.1619,0.0507,0.011,0.286,0.3099,-0.6723,0.0508,0.0143,-0.1241,0.0001
2024-08-15,203.9345,0.1523,0.0509,0.0062,0.2628,0.3112,-0.7069,0.0508,0.0202,-0.1105,0.0002
2024-08-16,206.2673,0.148,0.0508,0.0114,0.2656,0.3135,-0.7016,0.0508,0.0308,-0.1176,-0.0001
2024-08-19,207.6941,0.1465,0.0506,0.0069,0.2664,0.3172,-0.7005,0.0508,0.0367,-0.1199,-0.0002
2024-08-20,206.7976,0.1588,0.0504,-0.0043,0.2671,0.3202,-0.7019,0.0507,0.0311,-0.1083,-0.0002
2024-08-21,206.8747,0.1627,0.0502,0.0004,0.2649,0.3243,-0.696,0.0507,0.03,-0.1022,-0.0002
2024-08-22,208.8316,0.1755,0.0504,0.0094,0.2663,0.3297,-0.6835,0.0506,0.0378,-0.0908,0.0002
2024-08-23,210.4511,0.1586,0.0501,0.0077,0.2614,0.3345,-0.6834,0.0505,0.0443,-0.1028,-0.0003
2024-08-26,211.2802,0.1615,0.0498,0.0039,0.2598,0.3393,-0.6858,0.0504,0.0464,-0.0983,-0.0003
2024-08-27,212.2538,0.1543,0.0498,0.0046,0.2508,0.3437,-0.7279,0.0504,0.0499,-0.0965,0.0
2024-08-28,213.3238,0.1711,0.0496,0.005,0.2468,0.3491,-0.746,0.0503,0.0531,-0.0757,-0.0002
2024-08-29,214.2107,0.1565,0.0498,0.0041,0.2285,0.3551,-0.765,0.0501,0.0539,-0.072,0.0002
2024-08-30,216.7075,0.15,0.0498,0.0116,0.1492,0.3636,-0.913,0.05,0.0597,0.0008,0.0
2024-09-03,212.3695,0.2072,0.0497,-0.0202,0.146,0.373,-0.8679,0.05,0.0323,0.0612,-0.0001
2024-09-04,211.4344,0.2132,0.0496,-0.0044,0.1267,0.3806,-0.8192,0.0499,0.0232,0.0865,-0.0001
2024-09-05,209.7956,0.199,0.0494,-0.0078,0.1333,0.3885,-0.73,0.0498,0.0113,0.0657,-0.0002
2024-09-06,204.8117,0.2238,0.0493,-0.024,0.1566,0.3942,-0.693,0.0497,-0.0147,0.0672,-0.0001
2024-09-09,209.0051,0.1945,0.0489,0.0203,0.1682,0.4002,-0.7361,0.0496,0.0029,0.0263,-0.0004
2024-09-10,198.1601,0.1908,0.0485,-0.0533,0.2602,0.4033,-0.4493,0.0494,-0.049,-0.0694,-0.0004
2024-09-11,199.77,0.1769,0.0489,0.0081,0.26,0.4065,-0.4463,0.0493,-0.0411,-0.0831,0.0004
2024-09-12,199.1627,0.1707,0.0485,-0.003,0.2568,0.4084,-0.4214,0.0492,-0.0432,-0.0861,-0.0004
2024-09-13,196.9648,0.1656,0.0478,-0.0111,0.2578,0.4081,-0.399,0.049,-0.0522,-0.0922,-0.0007
2024-09-16,200.3773,0.1714,0.0475,0.0172,0.2625,0.407,-0.3645,0.0488,-0.0344,-0.0911,-0.0003
2024-09-17,201.7173,0.1761,0.0475,0.0067,0.2624,0.4055,-0.3557,0.0486,-0.0265,-0.0863,0.0
2024-09-18,200.0592,0.1823,0.0465,-0.0083,0.2634,0.4038,-0.3575,0.0483,-0.033,-0.0811,-0.001
2024-09-19,202.903,0.1633,0.0461,0.0141,0.2692,0.403,-0.3906,0.0479,-0.0183,-0.1059,-0.0004
2024-09-20,203.491,0.1615,0.0456,0.0029,0.2669,0.4011,-0.4234,0.0476,-0.0142,-0.1054,-0.0005
2024-09-23,203.8284,0.1589,0.0453,0.0017,0.265,0.3995,-0.4103,0.0472,-0.0109,-0.1061,-0.0003
2024-09-24,203.973,0.1539,0.045,0.0007,0.2644,0.3983,-0.4159,0.0469,-0.0085,-0.1105,-0.0003
2024-09-25,202.6234,0.1541,0.0451,-0.0066,0.2638,0.3962,-0.4106,0.0465,-0.0127,-0.1097,0.0001
2024-09-26,202.2282,0.1537,0.045,-0.002,0.2624,0.3944,-0.4462,0.0461,-0.012,-0.1087,-0.0001
2024-09-27,202.9223,0.1696,0.045,0.0034,0.2621,0.3927,-0.4097,0.0459,-0.0058,-0.0925,0.0
2024-09-30,203.2693,0.1673,0.0452,0.0017,0.2573,0.3897,-0.4022,0.0456,-0.0009,-0.09,0.0002
2024-10-01,199.5868,0.1926,0.045,-0.0183,0.2557,0.387,-0.3945,0.0454,-0.0159,-0.0631,-0.0002
2024-10-02,199.8278,0.189,0.0448,0.0012,0.2561,0.3853,-0.3965,0.0452,-0.0118,-0.0671,-0.0002
2024-10-03,197.842,0.2049,0.0448,-0.01,0.2568,0.3832,-0.4355,0.0451,-0.0188,-0.0519,0.0
2024-10-04,204.8641,0.1921,0.0453,0.0349,0.2769,0.3838,-0.4048,0.045,0.016,-0.0848,0.0005
2024-10-07,204.5829,0.2264,0.0455,-0.0014,0.2664,0.3826,-0.2596,0.0451,0.0158,-0.04,0.0002
2024-10-08,204.4083,0.2142,0.0453,-0.0009,0.1816,0.3834,-0.4606,0.0451,0.0133,0.0326,-0.0002
2024-10-09,206.9979,0.2086,0.0454,0.0126,0.1844,0.3847,-0.4588,0.0451,0.0243,0.0242,0.0001
2024-10-10,206.4354,0.2093,0.0454,-0.0027,0.1843,0.3863,-0.4755,0.0452,0.0197,0.025,0.0
2024-10-11,215.601,0.2046,0.0453,0.0434,0.2298,0.3906,-0.4861,0.0452,0.0601,-0.0252,-0.0001
2024-10-14,214.8154,0.197,0.0452,-0.0037,0.2264,0.3948,-0.4836,0.0452,0.0525,-0.0294,-0.0001
2024-10-15,215.698,0.2064,0.0452,0.0041,0.2261,0.3981,-0.4818,0.0452,0.0532,-0.0197,-0.0001
2024-10-16,216.9104,0.1958,0.0451,0.0056,0.222,0.4022,-0.4716,0.0453,0.0548,-0.0262,-0.0001
2024-10-17,217.6669,0.1911,0.0454,0.0035,0.2188,0.4058,-0.4436,0.0453,0.0547,-0.0277,0.0003
2024-10-18,218.5883,0.1803,0.0453,0.0042,0.2188,0.4098,-0.4369,0.0453,0.0553,-0.0385,-0.0001
2024-10-21,216.2897,0.1837,0.0451,-0.0106,0.2244,0.4131,-0.4375,0.0453,0.0411,-0.0407,-0.0002
2024-10-22,217.3759,0.182,0.0451,0.005,0.2244,0.4169,-0.4459,0.0453,0.0429,-0.0424,0.0
2024-10-23,216.6873,0.1924,0.0452,-0.0032,0.2227,0.4217,-0.4645,0.0452,0.0361,-0.0303,0.0001
2024-10-24,218.2101,0.1908,0.045,0.007,0.2221,0.4265,-0.4723,0.0452,0.0394,-0.0313,-0.0002
2024-10-25,215.6204,0.2033,0.0452,-0.0119,0.2291,0.431,-0.5116,0.0452,0.024,-0.0258,0.0002
2024-10-28,218.7144,0.198,0.0449,0.0142,0.2324,0.4367,-0.5245,0.0452,0.0349,-0.0344,-0.0003
2024-10-29,216.1927,0.1934,0.0449,-0.0116,0.2251,0.4437,-0.3987,0.0451,0.019,-0.0317,0.0
2024-10-30,217.6572,0.2035,0.0447,0.0068,0.2251,0.4498,-0.3884,0.0451,0.0216,-0.0216,-0.0002
2024-10-31,215.2421,0.2316,0.0444,-0.0112,0.2261,0.455,-0.4127,0.045,0.0061,0.0055,-0.0003
2024-11-01,216.2315,0.2188,0.0441,0.0046,0.1951,0.4589,-0.3354,0.0449,0.0081,0.0237,-0.0003
2024-11-04,213.1665,0.2198,0.0444,-0.0143,0.2038,0.4614,-0.3554,0.0448,-0.0082,0.016,0.0003
2024-11-05,214.8251,0.2049,0.0443,0.0078,0.2045,0.4646,-0.3938,0.0447,-0.0029,0.0004,-0.0001
2024-11-06,239.6257,0.1627,0.0444,0.1093,0.4306,0.4722,-0.7266,0.0446,0.1039,-0.2679,0.0001
2024-11-07,229.267,0.152,0.0443,-0.0442,0.4671,0.478,-0.6092,0.0446,0.0506,-0.3151,-0.0001
2024-11-08,229.849,0.1494,0.0443,0.0025,0.4447,0.4817,-0.6302,0.0445,0.0499,-0.2953,0.0
2024-11-11,232.0895,0.1497,0.0443,0.0097,0.4445,0.4861,-0.6344,0.0444,0.0559,-0.2948,0.0
2024-11-12,232.3513,0.1471,0.0443,0.0011,0.4446,0.4903,-0.6475,0.0444,0.0531,-0.2975,0.0
2024-11-13,233.9032,0.1402,0.044,0.0067,0.4447,0.4948,-0.651,0.0443,0.0561,-0.3045,-0.0003
2024-11-14,234.5918,0.1431,0.0441,0.0029,0.4447,0.4983,-0.6493,0.0442,0.0552,-0.3016,0.0001
2024-11-15,237.9283,0.1614,0.0441,0.0141,0.4463,0.5012,-0.5936,0.0442,0.0656,-0.2849,0.0
2024-11-18,237.6567,0.1558,0.0442,-0.0011,0.4434,0.5038,-0.5852,0.0442,0.0593,-0.2876,0.0001
2024-11-19,235.7751,0.1635,0.0441,-0.0079,0.4456,0.5046,-0.5906,0.0442,0.0466,-0.2821,-0.0001
2024-11-20,233.5346,0.1716,0.0442,-0.0095,0.4476,0.5041,-0.597,0.0442,0.0328,-0.276,0.0001
2024-11-21,237.3949,0.1687,0.0443,0.0164,0.4497,0.5043,-0.5966,0.0442,0.0454,-0.281,0.0001
2024-11-22,241.0708,0.1524,0.0443,0.0154,0.4471,0.5055,-0.5881,0.0442,0.0557,-0.2947,0.0
2024-11-25,242.7585,0.146,0.0442,0.007,0.446,0.5064,-0.5867,0.0442,0.0575,-0.3,-0.0001
2024-11-26,242.4481,0.141,0.044,-0.0013,0.4423,0.506,-0.5937,0.0441,0.0502,-0.3013,-0.0002
2024-11-27,242.2735,0.141,0.044,-0.0007,0.4429,0.5058,-0.6099,0.0441,0.0438,-0.3019,0.0
2024-11-29,242.2056,0.1351,0.0439,-0.0003,0.4392,0.5065,-0.6337,0.0441,0.0375,-0.3041,-0.0001
2024-12-02,238.84,0.1334,0.0438,-0.014,0.4448,0.5057,-0.6424,0.0441,0.0182,-0.3114,-0.0001
2024-12-03,237.4531,0.133,0.0436,-0.0058,0.441,0.5059,-0.64,0.044,0.007,-0.308,-0.0002
2024-12-04,236.0758,0.1345,0.0435,-0.0058,0.4427,0.5056,-0.6534,0.044,-0.0033,-0.3082,-0.0001
2024-12-05,238.0932,0.1354,0.0434,0.0085,0.2109,0.5007,0.1281,0.0439,0.0056,-0.0755,-0.0001
2024-12-06,239.9166,0.1277,0.0431,0.0076,0.1341,0.4989,-0.2011,0.0438,0.011,-0.0064,-0.0003
2024-12-09,236.4735,0.1419,0.043,-0.0145,0.1467,0.4963,-0.3408,0.0436,-0.0049,-0.0048,-0.0001
2024-12-10,235.552,0.1418,0.0429,-0.0039,0.1444,0.4924,-0.3515,0.0435,-0.0095,-0.0026,-0.0001
2024-12-11,236.2019,0.1358,0.0426,0.0028,0.1446,0.489,-0.3546,0.0434,-0.0076,-0.0088,-0.0003
2024-12-12,234.2621,0.1392,0.0423,-0.0082,0.1463,0.4843,-0.3486,0.0432,-0.0158,-0.0071,-0.0003
2024-12-13,232.7199,0.1381,0.0423,-0.0066,0.1477,0.4798,-0.3489,0.043,-0.0219,-0.0096,0.0
2024-12-16,232.3707,0.1469,0.0425,-0.0015,0.1374,0.4741,-0.6777,0.0429,-0.0222,0.0095,0.0002
2024-12-17,231.1874,0.1587,0.0426,-0.0051,0.1381,0.4683,-0.6719,0.0428,-0.0259,0.0206,0.0001
2024-12-18,223.4379,0.2762,0.0425,-0.0341,0.1796,0.4614,-0.7614,0.0427,-0.0561,0.0966,-0.0001
2024-12-19,225.95,0.2409,0.0423,0.0112,0.1841,0.4551,-0.7843,0.0426,-0.0439,0.0568,-0.0002
2024-12-20,230.4503,0.1836,0.0423,0.0197,0.1887,0.4493,-0.8553,0.0425,-0.0235,-0.0051,0.0
2024-12-23,231.2165,0.1678,0.0424,0.0033,0.1791,0.4428,-0.8714,0.0425,-0.0182,-0.0113,0.0001
2024-12-24,235.0186,0.1427,0.0428,0.0163,0.1882,0.4369,-0.8719,0.0425,-0.0004,-0.0455,0.0004
2024-12-26,235.8236,0.1473,0.0424,0.0034,0.189,0.4308,-0.8649,0.0424,0.0045,-0.0417,-0.0004
2024-12-27,233.9129,0.1595,0.0419,-0.0081,0.1905,0.4241,-0.8655,0.0424,-0.0019,-0.031,-0.0005
2024-12-30,232.1186,0.174,0.0423,-0.0077,0.1915,0.4171,-0.8667,0.0424,-0.0074,-0.0175,0.0004
2024-12-31,232.1186,0.174,0.0423,0.0,0.1864,0.4113,-0.8974,0.0424,-0.006,-0.0124,0.0
2025-01-07,236.9928,0.1782,4.21,0.0096,0.1913,0.3691,-0.8668,4.225,0.0175,-0.0131,0.0
2025-01-08,236.9538,0.177,4.21,-0.0002,0.1842,0.3686,-0.8797,4.222,0.0172,-0.0072,0.0
2025-01-09,235.3652,0.1807,4.21,-0.0067,0.1852,0.3686,-0.8773,4.215,0.0104,-0.0045,0.0
2025-01-10,233.7766,0.1954,4.22,-0.0068,0.1864,0.3667,-0.8774,4.213,0.0041,0.009,0.01
2025-01-13,238.0064,0.1919,4.23,0.0179,0.195,0.3664,-0.8522,4.217,0.0215,-0.0031,0.01
2025-01-14,241.1836,0.1871,4.22,0.0133,0.1977,0.3675,-0.8546,4.216,0.0332,-0.0106,-0.01
2025-01-15,245.9396,0.1612,4.21,0.0195,0.2069,0.3694,-0.8566,4.214,0.0505,-0.0457,-0.01
2025-01-16,247.8108,0.166,4.21,0.0076,0.2053,0.3715,-0.8518,4.213,0.0547,-0.0393,0.0
2025-01-17,252.5766,0.1597,4.2,0.019,0.1573,0.3768,-0.6656,4.213,0.0684,0.0024,-0.01
2025-01-20,254.4624,0.1581,4.21,0.0074,0.1563,0.3817,-0.6712,4.213,0.0699,0.0018,0.01
2025-01-21,256.3483,0.1506,4.22,0.0074,0.1478,0.3855,-0.6594,4.214,0.072,0.0028,0.01
2025-01-22,256.1631,0.151,4.22,-0.0007,0.1492,0.3895,-0.6953,4.215,0.0656,0.0018,0.0
2025-01-23,259.1941,0.1502,4.22,0.0118,0.1455,0.3937,-0.6599,4.216,0.0728,0.0047,0.0
2025-01-24,258.1123,0.1485,4.21,-0.0042,0.149,0.3975,-0.6346,4.215,0.0634,-0.0005,-0.01
2025-01-27,259.0966,0.179,4.2,0.0038,0.1414,0.402,-0.5147,4.212,0.0619,0.0376,-0.01
2025-01-28,260.3539,0.1641,4.2,0.0048,0.1331,0.4064,-0.4443,4.21,0.0609,0.031,0.0
2025-01-29,259.8081,0.1656,4.2,-0.0021,0.1353,0.4107,-0.4445,4.209,0.0528,0.0303,0.0
2025-01-30,261.4162,0.1584,4.19,0.0062,0.1343,0.4152,-0.4346,4.207,0.0532,0.0241,-0.01
2025-01-31,260.5098,0.1643,4.2,-0.0035,0.1348,0.4185,-0.4083,4.207,0.0444,0.0295,0.01
2025-02-03,260.0323,0.1862,4.22,-0.0018,0.1323,0.4215,-0.465,4.208,0.0372,0.0539,0.02
2025-02-04,261.1336,0.1721,4.22,0.0042,0.1313,0.4245,-0.5103,4.208,0.0366,0.0408,0.0
2025-02-05,263.5603,0.1577,4.22,0.0093,0.1308,0.4272,-0.5266,4.208,0.0407,0.0269,0.0
2025-02-06,269.8659,0.155,4.22,0.0236,0.1379,0.4305,-0.4849,4.208,0.0584,0.0171,0.0
2025-02-07,268.7939,0.1654,4.24,-0.004,0.1346,0.435,-0.4616,4.211,0.047,0.0308,0.02
2025-02-10,264.1548,0.1581,4.23,-0.0174,0.1535,0.4375,-0.3354,4.214,0.0238,0.0046,-0.01
2025-02-11,268.0045,0.1602,4.23,0.0145,0.1544,0.4397,-0.3079,4.217,0.0333,0.0058,0.0
2025-02-12,268.4528,0.1589,4.23,0.0017,0.1453,0.4411,-0.1783,4.22,0.0306,0.0136,0.0
2025-02-13,269.3007,0.151,4.22,0.0032,0.1449,0.4424,-0.1823,4.223,0.0296,0.0061,-0.01
2025-02-14,269.5638,0.1477,4.22,0.001,0.134,0.4424,-0.1466,4.225,0.0272,0.0137,0.0
2025-02-17,271.2011,0.1537,4.225,0.0061,0.1336,0.4426,-0.1332,4.2255,0.0302,0.0201,0.005
2025-02-18,272.8385,0.1535,4.23,0.006,0.1331,0.4437,-0.1179,4.2265,0.0332,0.0204,0.005
2025-02-19,272.1563,0.1527,4.22,-0.0025,0.1339,0.444,-0.1137,4.2265,0.0275,0.0188,-0.01
2025-02-20,260.0225,0.1566,4.21,-0.0456,0.2147,0.4407,-0.1273,4.2255,-0.0185,-0.0581,-0.01
2025-02-21,257.5275,0.1821,4.21,-0.0096,0.2171,0.4376,-0.1886,4.2225,-0.0278,-0.035,0.0
2025-02-24,254.7012,0.1898,4.19,-0.011,0.2199,0.4334,-0.2873,4.2185,-0.0377,-0.0301,-0.02
2025-02-25,250.8613,0.1943,4.19,-0.0152,0.2244,0.4279,-0.2797,4.2145,-0.0505,-0.0301,0.0
2025-02-26,252.216,0.191,4.2,0.0054,0.2259,0.4225,-0.2883,4.2115,-0.044,-0.0349,0.01
2025-02-27,252.4694,0.2113,4.2,0.001,0.2243,0.4172,-0.2325,4.2095,-0.0414,-0.013,0.0
2025-02-28,257.9271,0.1963,4.2,0.0214,0.2387,0.413,-0.3206,4.2075,-0.0202,-0.0424,0.0
2025-03-03,253.9995,0.2278,4.21,-0.0153,0.2444,0.4084,-0.3988,4.206,-0.034,-0.0166,0.01
2025-03-04,243.8929,0.2351,4.2,-0.0406,0.2804,0.4007,-0.3811,4.203,-0.0694,-0.0453,-0.01
2025-03-05,245.1404,0.2193,4.21,0.0051,0.2783,0.3929,-0.3654,4.202,-0.0613,-0.059,0.01
